11;lateral-movement;dmz2;dmz0;True;decoy0;dmz_subnet;fbcafaffafb2406bbc4c0afda3cdf2af;True;-36.0;[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1]
12;discovery;dmz0;dmz0;True;remove_decoy;;a440b9ea1af740d79daa9d2c8cb1f1e7;True;-14.0;[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1]
13;lateral-movement;dmz0;dmz1;True;decoy0;user_subnet1;229572698b93434aa6d81c4dd207a75d;True;-36.0;[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1]
14;discovery;dmz1;dmz1;True;remove_decoy;;;False;-16.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
15;privilege-escalation;dmz1;dmz1;True;decoy0;user_subnet1;ae7908e765014b9bb0a87f784099dd0b;True;-38.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
16;impact;dmz1;dmz1;True;decoy0;dmz_subnet;764896d4352c4ce086a4507d347f29a6;True;-40.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
17;impact;dmz1;dmz1;True;remove_decoy;;1f3f104b4de44057a812272794cbd44b;True;-18.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
18;impact;dmz1;dmz1;True;decoy0;user_subnet1;2a9e963e77524664addd245aedca8218;True;-40.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
19;impact;dmz1;dmz1;True;remove_decoy;;;False;-20.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
20;impact;dmz1;dmz1;True;remove_decoy;;bd8960dd20714d9f986493ef5bc933f0;True;-18.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
21;impact;dmz1;dmz1;True;remove_decoy;;21ddc24d8f114438b2d726b37c92ef6b;True;-16.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
22;impact;dmz1;dmz1;True;decoy0;user_subnet1;020aeafa5b90459b9db3760ecbae1cc1;True;-38.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
23;impact;dmz1;dmz1;True;nothing;;ef1edcda5f834244a3178fa100da507e;True;-18.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
24;impact;dmz1;dmz1;True;remove_decoy;;;False;-18.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
25;impact;dmz1;dmz1;True;decoy0;dmz_subnet;e0acb011a6484a99a34acc8053b3a3fb;True;-40.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
26;impact;dmz1;dmz1;True;decoy0;server_subnet1;63ea82a0cecc463588eddf9d96859f40;True;-42.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
27;impact;dmz1;dmz1;True;decoy0;dmz_subnet;5b6b4d3159394099a19ce8e0e03e55da;True;-44.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
28;impact;dmz1;dmz1;True;remove_decoy;;94c1f19939274dc5ad604fe60092117f;True;-22.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
29;impact;dmz1;dmz1;True;decoy0;server_subnet1;2551f030c4304ee5b3442fe18c2ff534;True;-44.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
30;impact;dmz1;dmz1;True;decoy0;dmz_subnet;9140dd26ea27446aa1727b05e997a5dc;True;-46.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
31;impact;dmz1;dmz1;True;remove_decoy;;63ea82a0cecc463588eddf9d96859f40;True;-24.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
32;impact;dmz1;dmz1;True;remove_decoy;;2551f030c4304ee5b3442fe18c2ff534;True;-22.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
33;impact;dmz1;dmz1;True;decoy0;server_subnet1;ab1a6554f5f74f068a22d6557a83c3c0;True;-44.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
34;impact;dmz1;dmz1;True;decoy0;server_subnet1;64592301d8084e8d8d873474e37b38a1;True;-46.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
35;impact;dmz1;dmz1;True;decoy0;user_subnet1;3be03a086cf54d64b145f6308f5c6eb8;True;-48.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
36;impact;dmz1;dmz1;True;remove_decoy;;fbcafaffafb2406bbc4c0afda3cdf2af;True;-26.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
37;impact;dmz1;dmz1;True;nothing;;97e53893f3a8498e8335565fbcb3245d;True;-26.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
38;impact;dmz1;dmz1;True;decoy0;server_subnet1;95b47d901cdd40feb171fc8ef4755194;True;-48.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
39;impact;dmz1;dmz1;True;decoy0;user_subnet1;025539e101dd4a0dafe70a1754099988;True;-50.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
40;impact;dmz1;dmz1;True;remove_decoy;;ab1a6554f5f74f068a22d6557a83c3c0;True;-28.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
41;impact;dmz1;dmz1;True;decoy0;dmz_subnet;cef9c540a8b7447c976718bac3979b32;True;-50.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
42;impact;dmz1;dmz1;True;decoy0;server_subnet1;fc1579cdd229420fa171b6910b9fe895;True;-52.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
43;impact;dmz1;dmz1;True;nothing;;7196c13648ac42e3aab4e54d5233e05d;True;-32.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
44;impact;dmz1;dmz1;True;decoy0;dmz_subnet;f6a1b89883094fefac15b992b1c8f7c8;True;-54.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
45;impact;dmz1;dmz1;True;decoy0;server_subnet1;b0ffd6c1311c412883731c8c7136aca2;True;-56.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
46;impact;dmz1;dmz1;True;remove_decoy;;64592301d8084e8d8d873474e37b38a1;True;-34.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
47;impact;dmz1;dmz1;True;remove_decoy;;764896d4352c4ce086a4507d347f29a6;True;-32.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
48;impact;dmz1;dmz1;True;decoy0;server_subnet1;d0dbb4c7a91d4d2392d484af34b1ade0;True;-54.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
49;impact;dmz1;dmz1;True;decoy0;server_subnet1;c3527968a33a412cac3bde9699858905;True;-56.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
50;impact;dmz1;dmz1;True;remove_decoy;;95b47d901cdd40feb171fc8ef4755194;True;-34.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
51;impact;dmz1;dmz1;True;remove_decoy;;fc1579cdd229420fa171b6910b9fe895;True;-32.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
52;impact;dmz1;dmz1;True;remove_decoy;;e0acb011a6484a99a34acc8053b3a3fb;True;-30.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
53;impact;dmz1;dmz1;True;decoy0;dmz_subnet;7758e2353d3c45208c86d0ce611f2b92;True;-52.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
54;impact;dmz1;dmz1;True;remove_decoy;;5b6b4d3159394099a19ce8e0e03e55da;True;-30.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
55;impact;dmz1;dmz1;True;decoy0;user_subnet1;348725d132c44de19224c67dd6a84fe9;True;-52.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
56;impact;dmz1;dmz1;True;decoy0;dmz_subnet;1bc65b2727784831a33816ca25781b34;True;-54.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
57;impact;dmz1;dmz1;True;nothing;;970226d128ab47fe8669da196eaf1127;True;-34.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
58;impact;dmz1;dmz1;True;nothing;;9b90803f189b4c0f9bf5c041d3a600f3;True;-34.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
59;impact;dmz1;dmz1;True;remove_decoy;;9140dd26ea27446aa1727b05e997a5dc;True;-32.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
60;impact;dmz1;dmz1;True;decoy0;server_subnet1;6d75ea7d1ea847c9a8161ab2bfb5a74c;True;-54.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
61;impact;dmz1;dmz1;True;decoy0;user_subnet1;f53ed9317c17480083855e8c19db8dab;True;-56.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
62;impact;dmz1;dmz1;True;decoy0;dmz_subnet;208e618f008347b9a88f0e89075df9c9;True;-58.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
63;impact;dmz1;dmz1;True;decoy0;server_subnet1;5075a4aafde241008e05fe4c5a3f3f0b;True;-60.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
64;impact;dmz1;dmz1;True;decoy0;server_subnet1;cff8e0140b31470dbe300d0fc960f35c;True;-62.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
65;impact;dmz1;dmz1;True;remove_decoy;;b0ffd6c1311c412883731c8c7136aca2;True;-40.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
66;impact;dmz1;dmz1;True;decoy0;dmz_subnet;8f570786de684db9b8546a8bb0970460;True;-62.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
67;impact;dmz1;dmz1;True;remove_decoy;;d0dbb4c7a91d4d2392d484af34b1ade0;True;-40.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
68;impact;dmz1;dmz1;True;nothing;;26fa2fcd700f4bed8d06be858d4626b0;True;-40.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
69;impact;dmz1;dmz1;True;remove_decoy;;c3527968a33a412cac3bde9699858905;True;-38.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
70;impact;dmz1;dmz1;True;decoy0;dmz_subnet;e82abd1e58c04be49bedfd385accb386;True;-60.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
71;impact;dmz1;dmz1;True;remove_decoy;;6d75ea7d1ea847c9a8161ab2bfb5a74c;True;-38.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
72;impact;dmz1;dmz1;True;decoy0;dmz_subnet;c2221405613045df8e429a38532bfd39;True;-60.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
73;impact;dmz1;dmz1;True;decoy0;user_subnet1;456a8fed47904df2b307c7a0907e26ff;True;-62.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
74;impact;dmz1;dmz1;True;decoy0;server_subnet1;8dada7060e8f456697ff28ab755ef9a4;True;-64.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
75;impact;dmz1;dmz1;True;remove_decoy;;cef9c540a8b7447c976718bac3979b32;True;-42.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
76;impact;dmz1;dmz1;True;remove_decoy;;f6a1b89883094fefac15b992b1c8f7c8;True;-40.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
77;impact;dmz1;dmz1;True;remove_decoy;;7758e2353d3c45208c86d0ce611f2b92;True;-38.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
78;impact;dmz1;dmz1;True;decoy0;server_subnet1;8a97e41e44074879aca64a5f033cf8e0;True;-60.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
79;impact;dmz1;dmz1;True;decoy0;dmz_subnet;d8fb1d0898c44f388ab000706be7ff64;True;-62.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
80;impact;dmz1;dmz1;True;remove_decoy;;1bc65b2727784831a33816ca25781b34;True;-40.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
81;impact;dmz1;dmz1;True;decoy0;dmz_subnet;0d25f6cc0ce04bc894291401890b2ff9;True;-62.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
82;impact;dmz1;dmz1;True;decoy0;server_subnet1;4c712a4629a64e9a92a95e773e7cf844;True;-64.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
83;impact;dmz1;dmz1;True;remove_decoy;;208e618f008347b9a88f0e89075df9c9;True;-42.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
84;impact;dmz1;dmz1;True;remove_decoy;;5075a4aafde241008e05fe4c5a3f3f0b;True;-40.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
85;impact;dmz1;dmz1;True;remove_decoy;;cff8e0140b31470dbe300d0fc960f35c;True;-38.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
86;impact;dmz1;dmz1;True;decoy0;user_subnet1;80ebecf89e1042dbb49fa40509dd06b1;True;-60.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
87;impact;dmz1;dmz1;True;decoy0;server_subnet1;804c6c08bbc143388f0375655ef67763;True;-62.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
88;impact;dmz1;dmz1;True;remove_decoy;;8dada7060e8f456697ff28ab755ef9a4;True;-40.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
89;impact;dmz1;dmz1;True;remove_decoy;;8f570786de684db9b8546a8bb0970460;True;-38.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
90;impact;dmz1;dmz1;True;decoy0;server_subnet1;778dc213c4fb44edbcbc7a09706b2f8e;True;-60.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
91;impact;dmz1;dmz1;True;remove_decoy;;e82abd1e58c04be49bedfd385accb386;True;-38.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
92;impact;dmz1;dmz1;True;decoy0;user_subnet1;a5b1567da8fe4d81aefff18324f2b980;True;-60.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
93;impact;dmz1;dmz1;True;decoy0;server_subnet1;72ef5b0f6cd8435f9b86ec82b16de260;True;-62.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
94;impact;dmz1;dmz1;True;nothing;;c781cf53ed6d4a0692bb0526a37d804a;True;-42.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
95;impact;dmz1;dmz1;True;nothing;;0709c443817649e894568e3e66262bda;True;-42.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
96;impact;dmz1;dmz1;True;decoy0;dmz_subnet;e664e506a4ab41d997cb24e0ed3d6206;True;-64.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
97;impact;dmz1;dmz1;True;remove_decoy;;c2221405613045df8e429a38532bfd39;True;-42.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
98;impact;dmz1;dmz1;True;remove_decoy;;8a97e41e44074879aca64a5f033cf8e0;True;-40.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
99;impact;dmz1;dmz1;True;remove_decoy;;d8fb1d0898c44f388ab000706be7ff64;True;-38.0;[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1]
0;pingsweep;host2;host2;True;decoy0;dmz_subnet;6a2c323268684c97bebd61f5ff024d88;True;-22.0;[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
1;portscan;host2;host2;True;decoy0;dmz_subnet;891f3e4bfdf547189670b0d9f43eed55;True;-24.0;[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
2;discovery;host2;host2;True;decoy0;user_subnet1;8a6c8814aacb451ab422f16544794d59;True;-26.0;[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
3;portscan;host2;host1;True;remove_decoy;;6a2c323268684c97bebd61f5ff024d88;True;-4.0;[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
4;portscan;host2;host0;True;nothing;;1cd9b920327d4c6da19ab6a793217f45;True;-4.0;[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
5;lateral-movement;host2;host1;True;decoy0;dmz_subnet;de9b7dd444744528a7585a775795feb6;True;-26.0;[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
6;discovery;host1;host1;True;remove_decoy;;891f3e4bfdf547189670b0d9f43eed55;True;-4.0;[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
7;lateral-movement;host1;host0;True;decoy0;user_subnet1;4b2a633f1933422fb62c072efdf6a221;True;-26.0;[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
8;discovery;host0;host0;True;decoy0;server_subnet1;abc43a8729ad45f78bab83da528cc5e7;True;-28.0;[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
9;portscan;host0;host3;True;decoy0;server_subnet1;37d24269fb3c4ef1a486e0bc94a1be5f;True;-30.0;[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
10;portscan;host0;host4;True;decoy0;server_subnet1;616d9fa14c1c4072abcfea44148e2021;True;-32.0;[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
11;lateral-movement;host0;host3;True;decoy0;server_subnet1;adc7de22927940d79506d954a456c9a7;True;-34.0;[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
12;discovery;host3;host3;True;decoy0;user_subnet1;6f1ec0ca603f49f99ebed44ea0bbcf76;True;-36.0;[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1 0 0]
13;lateral-movement;host3;host4;True;decoy0;user_subnet1;7dea2f18f344491e8eb22232c2db9f88;True;-38.0;[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1 0 0]
14;discovery;host4;host4;True;decoy0;user_subnet1;5a5585aadfe84dec9869d58cf3a46936;True;-40.0;[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 1 0 0]
15;privilege-escalation;host4;host4;True;decoy0;user_subnet1;4c6e585dc30240e3a80cca80909fda1c;True;-42.0;[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 1 0 0]
16;impact;host4;host4;True;nothing;;c560b6c0fb684755838be09ffd6d568f;True;-22.0;[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 1 0 0]
17;impact;host4;host4;True;decoy0;user_subnet1;dab7d1516bd546f6acd71f91dcce56bd;True;-44.0;[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 1 0 0]
18;impact;host4;host4;True;decoy0;dmz_subnet;5b3b5e5edd0845a588671c232a99a34e;True;-46.0;[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 1 0 0]
